ID,keyword_classification,keyword_confidence,keyword_reason,final_classification,llm_reason,classification_method
SRX2253219,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. source_name=Cll cells, diagnosis=CLL",LLM
SRX2268292,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. source_name=Fetal osteoblast,LLM
SRX23045260,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. source_name=Human dermal fibroblasts,LLM
SRX23045263,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. treatment=TGFb,LLM
SRX23335286,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. age=0,LLM
SRX23335288,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. Cell_type=Dermal fibroblast,LLM
SRX23335289,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. Cell_type=Dermal fibroblast,LLM
SRX23335290,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. Cell_type=Dermal fibroblast,LLM
SRX23335291,skipped,0,Keyword search skipped (LLM-Only mode),native,Native. Cell_type=CD4+ T cells,LLM
SRX23383574,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. cell line=primary, neonatal keratinocytes",LLM
SRX23548768,skipped,0,Keyword search skipped (LLM-Only mode),native,Native. genotype=control,LLM
SRX23548770,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. genotype=miR-1204 overexpression,LLM
SRX25152580,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. genotype=MED12-KO,LLM
SRX25331425,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. cell line=ICR_CXJ_046,LLM
SRX25501815,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. cell line=HDF-2, treatment=With AR silencing",LLM
SRX2635902,skipped,0,Keyword search skipped (LLM-Only mode),native,"Native. dev stage=adult, health state=healthy",LLM
SRX2770856,skipped,0,Keyword search skipped (LLM-Only mode),native,Native. source_name=Primary human monocyte-derived macrophages,LLM
SRX2966972,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. source_name=Fetal testis, cell type=2nd trimester human fetal testis",LLM
SRX3195440,skipped,0,Keyword search skipped (LLM-Only mode),native,Native. genotype=control untreated,LLM
SRX3322085,skipped,0,Keyword search skipped (LLM-Only mode),native,"Native. dev_stage=adult, age=37 year",LLM
SRX3584196,skipped,0,Keyword search skipped (LLM-Only mode),native,Native. cell type=Primary human epididymis cells,LLM
SRX3585704,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. source_name=fetal lung fibroblast cells,LLM
SRX3666488,skipped,0,Keyword search skipped (LLM-Only mode),native,Native. source_name=PHA-stimulated human T-lymphocytes,LLM
SRX3679898,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. genotype/variation=shKMT2D,LLM
SRX3679900,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. genotype/variation=shSC,LLM
SRX3679902,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. genotype/variation=shKMT2D,LLM
SRX3734300,skipped,0,Keyword search skipped (LLM-Only mode),native,Native. treatment=DMSO,LLM
SRX3768737,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. genotype/variation=MLLT3 overexpression,LLM
SRX382353,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. cell line=HMEL-BRAFV600E, cell type=immortalized melanocytes",LLM
SRX393518,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. treatment=100 ng/ml final TSA,LLM
SRX4370433,skipped,0,Keyword search skipped (LLM-Only mode),native,Native. developmental stage=Adult,LLM
SRX4723358,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. source_name=2 week neuron,LLM
SRX5360084,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. Cell_type=Dermal fibroblast,LLM
SRX5360094,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. neoplastic stage=transformed,LLM
SRX5371741,skipped,0,Keyword search skipped (LLM-Only mode),native,Native. Cell_type=CD4+ T cells,LLM
SRX5391034,skipped,0,Keyword search skipped (LLM-Only mode),native,"Native. source_name=Primary skeletal myotube, cell type=Primary human myocytes",LLM
SRX5391035,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. genotype=MondoA KD,LLM
SRX5574342,skipped,0,Keyword search skipped (LLM-Only mode),native,Native. cell subtype=primary monocytes,LLM
SRX5624369,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. treatment=TNF (10ng/ml) for 16 hours,LLM
SRX5716451,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. source_name=hNPCs,LLM
SRX5774914,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. cell line=A2B5+ iOPCs(H),LLM
SRX5839976,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. source_name=Primary human monocyte-derived macrophages,LLM
SRX6068070,skipped,0,Keyword search skipped (LLM-Only mode),native,Native. menstrual cycle phase=mid-secretory,LLM
SRX6068072,skipped,0,Keyword search skipped (LLM-Only mode),native,Native. menstrual cycle phase=proliferative,LLM
SRX6578928,skipped,0,Keyword search skipped (LLM-Only mode),native,Native. Cell_type=T cells,LLM
SRX6763473,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. treatment=differentiating macrophages (day 1 of GM-CSF treatment),LLM
SRX6763478,skipped,0,Keyword search skipped (LLM-Only mode),native,Native. source_name=PRIMARY-MONOCYTE,LLM
SRX6784062,skipped,0,Keyword search skipped (LLM-Only mode),native,"Native. dev_stage=adult, age=51 year",LLM
SRX6969885,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. cell type=CHD6 heterozygous mutant,LLM
SRX7015671,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. cell line=CRL7250,LLM
SRX7223095,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. source_name=t-HESC cell line, cell line=t-HESC",LLM
SRX735289,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. source_name=In vitro differentiated Th1 cells,LLM
SRX7509593,skipped,0,Keyword search skipped (LLM-Only mode),native,"Native. dev_stage=adult, age=37 year",LLM
SRX7730450,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. genotype=Corrected RB1 mutation,LLM
SRX8090642,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. treatment=JQ1,LLM
SRX8090646,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. diagnosis=Rheumatoid arthritis,LLM
SRX8453150,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. disease state=metastatic castration resistant prostate cancer,LLM
SRX8841625,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. condition=Acheiropodia patient,LLM
SRX885891,skipped,0,Keyword search skipped (LLM-Only mode),native,Native. treatment=Control,LLM
SRX885895,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. treatment=oxLDL (50mcg/ml),LLM
SRX9029210,skipped,0,Keyword search skipped (LLM-Only mode),native,Native. source_name=human neutrophil,LLM
SRX9029211,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. treatment=R848 (5mM),LLM
SRX9221932,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. treatment=17 β-estradiol (1 µM),LLM
SRX9221933,skipped,0,Keyword search skipped (LLM-Only mode),native,Native. source_name=Primary Hepatocytes,LLM
SRX9345717,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. source_name=iPSC diffrentiation to Erythroid cells,LLM
SRX971583,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. knockdown=p63, cell type=primary human neonatal keratinocytes",LLM
SRX9850737,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. cell line=Calu-3,LLM
SRX9867030,skipped,0,Keyword search skipped (LLM-Only mode),native,Native. Cell_type=CD8+ T cells,LLM
SRX9969717,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. cell line=16HBE14o-,LLM
