ID,keyword_classification,keyword_confidence,keyword_reason,final_classification,llm_reason,classification_method
SRX341761,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. genotype=MLL3-/-; cell type=MyoD-induced immortalized brown preadipocytes; age=E18.5 embryos,LLM
SRX3582922,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. treatment=12 wk High Fat Diet (Research Diet, D12331)",LLM
SRX3601924,skipped,0,Keyword search skipped (LLM-Only mode),native,Native. genotype/variation=WT,LLM
SRX392764,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. cell type=haftl derived C10 cells,LLM
SRX4178770,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. treatment=IFNg,LLM
SRX4325335,skipped,0,Keyword search skipped (LLM-Only mode),native,Native. strain=C3H/HeN,LLM
SRX4348502,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. genotype=IRF9WT | condition=IFNaIL2,LLM
SRX4895097,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. source_name=CH12 B cell line | cell line=CH12 | cell type=lymphoma cell line | genotype/variation=Med14Nsmash | treatment=APR60h,LLM
SRX5689484,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. genotype/variation=Foxp3Thy1.1/Rosa-Cas9,LLM
SRX6417441,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. treatment=NR ( 400 mg/kg),LLM
SRX661408,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. genotype/variation=GRdim,LLM
SRX7368531,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. stimulation=anti-CD40/IL4,LLM
SRX7368548,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. genotype=OBF1KO,LLM
SRX745826,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. treatment=Dexamethasone and GW7647 4 hrs,LLM
SRX7726481,skipped,0,Keyword search skipped (LLM-Only mode),native,"Native. Metadata=source_name=Tbet_NK_WT_exvivo, cell type=Natural killer cells, culture condition=ex vivo, genotype=WT",LLM
SRX8241996,skipped,0,Keyword search skipped (LLM-Only mode),native,Native. genotype=Wild type,LLM
SRX8725650,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. source_name=Mouse Hepatoma Cell Line, treatment=1 µM chromium",LLM
SRX9311847,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. treatment=IL-4 24h,LLM
SRX9311895,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. treatment=IL-4 24h,LLM
SRX9432511,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. cell line=Raw264.7 | treatment=Ibet only,LLM
