ID,keyword_classification,keyword_confidence,keyword_reason,final_classification,llm_reason,classification_method
SRX23548770,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. genotype=miR-1204 overexpression,LLM
SRX25152580,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. genotype=MED12-KO,LLM
SRX25331425,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. cell line=ICR_CXJ_046, genotype=DHG-G34",LLM
SRX25501815,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. cell line=HDF-2, treatment=With AR silencing",LLM
SRX2635902,skipped,0,Keyword search skipped (LLM-Only mode),native,"Native. health state=healthy, dev stage=adult, age=32 year",LLM
SRX2770856,skipped,0,Keyword search skipped (LLM-Only mode),native,"Native. cell_type_class=Blood, Cell_type=Macrophages, Metadata=source_name=Primary human monocyte-derived macrophages, untreated",LLM
SRX2966972,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. fetal, 2nd trimester human fetal testis",LLM
SRX3195440,skipped,0,Keyword search skipped (LLM-Only mode),native,Native. genotype=control untreated,LLM
SRX3322085,skipped,0,Keyword search skipped (LLM-Only mode),native,"Native. age=37 year, dev_stage=adult",LLM
SRX3584196,skipped,0,Keyword search skipped (LLM-Only mode),native,Native. cell type=Primary human epididymis cells,LLM
SRX3585704,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. fetal, genotype=WT",LLM
SRX3666488,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. cell type=PHA-stimulated human T-lymphocytes,LLM
SRX3679898,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. genotype/variation=shKMT2D,LLM
SRX3679900,skipped,0,Keyword search skipped (LLM-Only mode),native,"Native. Cell type 'Keratinocytes' is a generic human cell type, no clear non-native indicator found.",LLM
SRX3679902,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. genotype/variation=shKMT2D,LLM
SRX3734300,skipped,0,Keyword search skipped (LLM-Only mode),native,Native. treatment=DMSO,LLM
SRX3768737,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. genotype/variation=MLLT3 overexpression, cell type=4w cultured HSPC",LLM
SRX382353,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. cell_line=HMEL-BRAFV600E, Cell_type_class=Epidermis | Cell_type=Melanocytes, immortalized melanocytes",LLM
SRX393518,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. treatment=100 ng/ml final TSA, treated",LLM
SRX4370433,skipped,0,Keyword search skipped (LLM-Only mode),native,"Native. Adult, source_name=Adult anterior temporal cortex",LLM
SRX4723358,skipped,0,Keyword search skipped (LLM-Only mode),native,"Native. cell type is neurons, source name includes 'WT' and 'wt126'",LLM
SRX5360084,skipped,0,Keyword search skipped (LLM-Only mode),native,"Native. Cell_type_class=Epidermis, Cell_type=Dermal fibroblast, neoplastic stage=untransformed",LLM
SRX5360094,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. neoplastic stage=transformed, Cell_type_class=Epidermis",LLM
SRX5371741,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. cell_type_class=Blood, CD4+ T cells and primary blood",LLM
SRX5391034,skipped,0,Keyword search skipped (LLM-Only mode),native,"Native. genotype=control, cell type=Primary human myocytes, source_name=Primary skeletal myotube",LLM
SRX5391035,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. genotype=MondoA KD, cell type=Primary human myocytes (implying primary cell line but treated)",LLM
SRX5574342,skipped,0,Keyword search skipped (LLM-Only mode),native,"Native. cell subtype=primary monocytes, source_name=cMO_PU.1-ChIP",LLM
SRX5624369,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. treatment=TNF (10ng/ml) for 16 hours,LLM
SRX5716451,skipped,0,Keyword search skipped (LLM-Only mode),native,"Native. wild type, neural progenitor cells",LLM
SRX5774914,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. cell line=A2B5+ iOPCs(H),LLM
SRX5839976,skipped,0,Keyword search skipped (LLM-Only mode),native,"Native. cell type=monocytes, primary human specimen",LLM
SRX6068070,skipped,0,Keyword search skipped (LLM-Only mode),native,Native. cell type from healthy uterine tissue,LLM
SRX6068072,skipped,0,Keyword search skipped (LLM-Only mode),native,"Native. Cell type class and cell type are normal physiological conditions, source is proliferative rep2 PGR-Chipseq which typically refers to a specific experimental condition but does not indicate non-native modification",LLM
SRX6578928,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. Cell_line=C20,LLM
SRX6763473,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. cell_type=DIFFERENTIATING MACROPHAGE, treatment=differentiating macrophages (day 1 of GM-CSF treatment)",LLM
SRX6763478,skipped,0,Keyword search skipped (LLM-Only mode),native,"Native. cell type=PRIMARY-MONOCYTE, source_name=PRIMARY-MONOCYTE, treatment=primary monocytes",LLM
SRX6784062,skipped,0,Keyword search skipped (LLM-Only mode),native,"Native. donor age: 51 years, adult dev_stage",LLM
SRX6969885,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. cell type=CHD6 heterozygous mutant, passages=D9",LLM
SRX7015671,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. cell line=CRL7250, Cell_type_class=Others",LLM
SRX7223095,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. cell_line=t-HESC, source_name=t-HESC cell line",LLM
SRX735289,skipped,0,Keyword search skipped (LLM-Only mode),native,Native. cell type=Th1 (differentiated),LLM
SRX7509593,skipped,0,Keyword search skipped (LLM-Only mode),native,"Native. age=37 year, donor age is not specified as very young (fetal or newborn)",LLM
SRX7730450,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. genotype=Corrected RB1 mutation, Cell_type_class=Bone, Cell_type=Osteoblasts",LLM
SRX8090642,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. cell_type_class=Others, cell type=Fibroblast like Synoviocytes",LLM
SRX8090646,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. cell type=Fibroblast like Synoviocytes, source_name=Fibroblast like Synoviocytes",LLM
SRX8453150,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. disease state=metastatic castration resistant prostate cancer, source_name=FOXA1 ChIP Sample 5 liver, tissue=liver",LLM
SRX8841625,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. Acheiropodia patient,LLM
SRX885891,skipped,0,Keyword search skipped (LLM-Only mode),native,"Native. cell type=Macrophage, treatment=Control",LLM
SRX885895,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. cell line or immortalized cell line: Macrophage-oxLDL,LLM
SRX9029210,skipped,0,Keyword search skipped (LLM-Only mode),native,Native. cell type=neutrophil,LLM
SRX9029211,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. treatment=R848 (5mM), cell type=neutrophil, Cell_type_class=Blood",LLM
SRX9221932,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. treatment=17 β-estradiol (1 µM),LLM
SRX9221933,skipped,0,Keyword search skipped (LLM-Only mode),native,"Native. Cell_type_class=Liver, source_name=Primary Hepatocytes, treatment=DMSO",LLM
SRX9345717,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. cell_line=iPSC (induced Pluripotent Stem Cells), source_name=iPSC diffrentiation to Erythroid cells, cell_type_class=Blood and Cell_type=Erythroid Cells",LLM
SRX971583,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. knockdown=p63, source_name=human keratinocytes with p63 siRNA",LLM
SRX9850737,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. cell line=Calu-3, Metadata=source_name=Calu-3 KLF5 ChIP-seq",LLM
SRX9867030,skipped,0,Keyword search skipped (LLM-Only mode),native,"Native. cell type=CD8, generic human cell type",LLM
SRX9969717,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. cell_line=16HBE14o-,LLM
