ID,keyword_classification,keyword_confidence,keyword_reason,final_classification,llm_reason,classification_method
SRX037947,native,50,"Highest weight keyword: 'wt' (category: weak_native, score: 100.0). Matches found: 'wt' in 'condition' (weak_native/100.0)",native,Native. condition=CD36 WT,LLM (Native Validation)
SRX038908,unknown,0,No relevant keywords,non-native,Non-Native. TAL1 ChIP,LLM (Fallback)
SRX038910,unknown,0,No relevant keywords,non-native,"Non-Native. source_name=Hematopoietic Stem & Progenitor Cells, Pu.1 ChIP",LLM (Fallback)
SRX038912,unknown,0,No relevant keywords,non-native,Non-Native. ChIP,LLM (Fallback)
SRX038914,unknown,0,No relevant keywords,non-native,Non-Native. cell type=CD133+ expanded umbilical cord blood (UCB) cells,LLM (Fallback)
SRX038915,unknown,0,No relevant keywords,native,Native. source_name=Hematopoietic Stem & Progenitor Cells,LLM (Fallback)
SRX038916,unknown,0,No relevant keywords,non-native,Non-Native. MEIS1 ChIP,LLM (Fallback)
SRX041286,native,50,"Highest weight keyword: 'control' (category: weak_native, score: 100.0). Matches found: 'control' in 'treatment' (weak_native/100.0)",native,Native. treatment=control,LLM (Native Validation)
SRX041287,unknown,0,No relevant keywords,non-native,Non-Native. treatment=IFNg,LLM (Fallback)
SRX041288,native,50,"Highest weight keyword: 'control' (category: weak_native, score: 100.0). Matches found: 'control' in 'treatment' (weak_native/100.0)",native,Native. treatment=control,LLM (Native Validation)
SRX041289,unknown,0,No relevant keywords,non-native,Non-Native. treatment=IL-12,LLM (Fallback)
SRX041290,native,50,"Highest weight keyword: 'control' (category: weak_native, score: 100.0). Matches found: 'control' in 'treatment' (weak_native/100.0)",native,Native. treatment=control,LLM (Native Validation)
SRX041291,unknown,0,No relevant keywords,non-native,Non-Native. treatment=IL-2,LLM (Fallback)
SRX041292,native,50,"Highest weight keyword: 'control' (category: weak_native, score: 100.0). Matches found: 'control' in 'treatment' (weak_native/100.0)",native,Native. treatment=control,LLM (Native Validation)
SRX041293,unknown,0,No relevant keywords,non-native,Non-Native. treatment=IL-2,LLM (Fallback)
SRX058249,native,50,"Highest weight keyword: 'wt' (category: weak_native, score: 100.0). Matches found: 'wt' in 'condition' (weak_native/100.0)",native,Native. genotype=CD34 WT,LLM (Native Validation)
SRX062339,unknown,0,No relevant keywords,non-native,Non-Native. AML,LLM (Fallback)
SRX067535,non-native,95,"Highest weight keyword: 'treatment' (category: strong_non_native, score: 100.0). Matches found: 'treatment' in 'treatment description' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX079858,non-native,95,"Highest weight keyword: 'neonatal' (category: strong_non_native, score: 76.19047619047619). Matches found: 'normal' in 'source_name' (weak_native/100.0); 'neonatal' in 'source_name' (strong_non_native/76.19047619047619); 'normal' in 'cell differentiation protocol' (weak_native/100.0)",non-native,,Keyword (Non-Native)
SRX092313,unknown,0,No relevant keywords,native,Native. cell_type=Th1 Cells,LLM (Fallback)
SRX092314,unknown,0,No relevant keywords,native,Native. ID=SRX092314 | Cell_type_class=Blood | Cell_type=Th1 Cells | Metadata=source_name=Th1 cells | cell type=Th1 | cell number=100000000,LLM (Fallback)
SRX092315,unknown,0,No relevant keywords,native,Native. Cell_type=Th2 Cells,LLM (Fallback)
SRX093183,unknown,0,No relevant keywords,native,Native. source_name=Blood monocytes,LLM (Fallback)
SRX093184,unknown,0,No relevant keywords,native,"Native. Cell_type=Monocytes, source_name=Blood monocytes",LLM (Fallback)
SRX093189,unknown,0,No relevant keywords,native,Native. cell type=Monocyte-derived macrophage,LLM (Fallback)
SRX093190,unknown,0,No relevant keywords,native,Native. Cell_type_class=Blood | cell type=Monocyte-derived macrophage | Metadata=source_name=Monocyte-derived macrophage,LLM (Fallback)
SRX093191,unknown,0,No relevant keywords,native,Native. Cell_type=Macrophages,LLM (Fallback)
SRX097067,unknown,0,No relevant keywords,non-native,Non-Native. source_name=GATA1 ChIP-seq,LLM (Fallback)
SRX097069,unknown,0,No relevant keywords,non-native,Non-Native. Metadata=source_name=GATA1 ChIP-seq,LLM (Fallback)
SRX097071,unknown,0,No relevant keywords,non-native,Non-Native. cell type=Pro-erythroblasts,LLM (Fallback)
SRX097072,unknown,0,No relevant keywords,non-native,Non-Native. CD34+ progenitors BMP,LLM (Fallback)
SRX097074,unknown,0,No relevant keywords,non-native,Non-Native. source_name=TCF7L2 ChIP-seq,LLM (Fallback)
SRX099053,non-native,95,"Highest weight keyword: 'neonatal' (category: strong_non_native, score: 76.19047619047619). Matches found: 'neonatal' in 'cell type' (strong_non_native/76.19047619047619)",non-native,,Keyword (Non-Native)
SRX099628,unknown,0,No relevant keywords,native,Native. developmental stage=adult (45yr) | source_name=HumanAdultHeart_acCBP-p300,LLM (Fallback)
SRX099629,unknown,0,No relevant keywords,non-native,"Non-Native. source_name=HumanFetaltHeart_acCBP-p300, developmental stage=fetus (gestational week 16)",LLM (Fallback)
SRX100320,unknown,0,No relevant keywords,non-native,Non-Native. Cell_type=CD34 Hematopoietic stem cells,LLM (Fallback)
SRX100321,unknown,0,No relevant keywords,non-native,Non-Native. source_name=SMAD1 ChIP-seq,LLM (Fallback)
SRX10056751,unknown,0,No relevant keywords,non-native,Non-Native. cell line=NorHep,LLM (Fallback)
SRX10056752,non-native,95,"Highest weight keyword: 'treated' (category: strong_non_native, score: 82.35294117647058). Matches found: 'treated' in 'source_name' (strong_non_native/82.35294117647058)",non-native,,Keyword (Non-Native)
SRX10059515,native,50,"Highest weight keyword: 'untreated' (category: weak_native, score: 100.0). Matches found: 'untreated' in 'treatment' (weak_native/100.0)",native,Native. treatment=untreated,LLM (Native Validation)
SRX10059518,non-native,95,"Highest weight keyword: 'treated' (category: strong_non_native, score: 100.0). Matches found: 'treated' in 'treatment' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX1012536,unknown,0,No relevant keywords,non-native,Non-Native. Germinal center,LLM (Fallback)
SRX1012538,unknown,0,No relevant keywords,native,Native. Metadata=source_name=germinal center B cells from tonsil tissues,LLM (Fallback)
SRX10131662,native,50,"Highest weight keyword: 'wt' (category: weak_native, score: 100.0). Matches found: 'wt' in 'ad5 mutant' (weak_native/100.0)",native,Native. Cell_type_class=Lung | Cell_type=Bronchial tracheal epithelial cells | Metadata=source_name=Primary Human Bronchial/Tracheal Epithelial Cells (HBTEC) | treatment=none,LLM (Native Validation)
SRX10131663,unknown,0,No relevant keywords,non-native,Non-Native. ad5 mutant=DM E1A,LLM (Fallback)
SRX10131664,native,50,"Highest weight keyword: 'wt' (category: weak_native, score: 100.0). Matches found: 'wt' in 'ad5 mutant' (weak_native/100.0)",native,Native. cell type=Primary Human Bronchial/Tracheal Epithelial Cells (HBTEC) | treatment=none,LLM (Native Validation)
SRX10131665,unknown,0,No relevant keywords,non-native,Non-Native. ad5 mutant=DM E1A,LLM (Fallback)
SRX10131666,native,50,"Highest weight keyword: 'wt' (category: weak_native, score: 100.0). Matches found: 'wt' in 'ad5 mutant' (weak_native/100.0)",native,"Native. treatment=none, ad5 mutant=wt E1A, cell type=Primary Human Bronchial/Tracheal Epithelial Cells (HBTEC)",LLM (Native Validation)
SRX10131667,unknown,0,No relevant keywords,non-native,Non-Native. ad5 mutant=DM E1A,LLM (Fallback)
SRX10131668,native,50,"Highest weight keyword: 'wt' (category: weak_native, score: 100.0). Matches found: 'wt' in 'ad5 mutant' (weak_native/100.0)",native,"Native. cell type=Primary Human Bronchial/Tracheal Epithelial Cells (HBTEC), ad5 mutant=wt E1A, treatment=none",LLM (Native Validation)
SRX10131669,unknown,0,No relevant keywords,non-native,Non-Native. ad5 mutant=DM E1A,LLM (Fallback)
SRX10131670,native,50,"Highest weight keyword: 'wt' (category: weak_native, score: 100.0). Matches found: 'wt' in 'ad5 mutant' (weak_native/100.0)",native,Native. cell type=Primary Human Bronchial/Tracheal Epithelial Cells (HBTEC) | treatment=none,LLM (Native Validation)
SRX10131671,unknown,0,No relevant keywords,non-native,Non-Native. ad5 mutant=DM E1A,LLM (Fallback)
SRX10131678,native,50,"Highest weight keyword: 'wt' (category: weak_native, score: 100.0). Matches found: 'wt' in 'ad5 mutant' (weak_native/100.0); 'DMSO' in 'treatment' (weak_native/100.0)",native,Native. treatment=DMSO,LLM (Native Validation)
SRX10131679,native,50,"Highest weight keyword: 'wt' (category: weak_native, score: 100.0). Matches found: 'wt' in 'ad5 mutant' (weak_native/100.0)",non-native,Non-Native. treatment=A-485,LLM (Native Validation)
SRX10131680,native,50,"Highest weight keyword: 'wt' (category: weak_native, score: 100.0). Matches found: 'wt' in 'ad5 mutant' (weak_native/100.0); 'DMSO' in 'treatment' (weak_native/100.0)",native,Native. treatment=DMSO,LLM (Native Validation)
SRX10131681,native,50,"Highest weight keyword: 'wt' (category: weak_native, score: 100.0). Matches found: 'wt' in 'ad5 mutant' (weak_native/100.0)",non-native,Non-Native. treatment=A-485,LLM (Native Validation)
SRX10131682,native,50,"Highest weight keyword: 'wt' (category: weak_native, score: 100.0). Matches found: 'wt' in 'ad5 mutant' (weak_native/100.0); 'DMSO' in 'treatment' (weak_native/100.0)",native,Native. treatment=DMSO,LLM (Native Validation)
SRX10131683,native,50,"Highest weight keyword: 'wt' (category: weak_native, score: 100.0). Matches found: 'wt' in 'ad5 mutant' (weak_native/100.0)",non-native,Non-Native. treatment=A-485,LLM (Native Validation)
SRX10142206,non-native,95,"Highest weight keyword: 'cancer' (category: strong_non_native, score: 100.0). Matches found: 'cancer' in 'source_name' (strong_non_native/100.0); 'cancer' in 'cell type' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX10145207,native,75,"Highest weight keyword: 'healthy donor' (category: strong_native, score: 96.0). Matches found: 'healthy donor' in 'source_name' (strong_native/96.0)",native,"Native. diagnosis=Healthy, treatment=NS",LLM (Native Validation)
SRX10145208,native,75,"Highest weight keyword: 'healthy donor' (category: strong_native, score: 96.0). Matches found: 'healthy donor' in 'source_name' (strong_native/96.0)",non-native,Non-Native. diagnosis=Healthy | treatment=PMA,LLM (Native Validation)
SRX10145210,native,75,"Highest weight keyword: 'healthy donor' (category: strong_native, score: 96.0). Matches found: 'healthy donor' in 'source_name' (strong_native/96.0)",native,Native. diagnosis=Healthy,LLM (Native Validation)
SRX10145211,native,75,"Highest weight keyword: 'healthy donor' (category: strong_native, score: 96.0). Matches found: 'healthy donor' in 'source_name' (strong_native/96.0)",non-native,Non-Native. diagnosis=Healthy | treatment=CD40L-IgM,LLM (Native Validation)
SRX10145212,native,75,"Highest weight keyword: 'healthy donor' (category: strong_native, score: 96.0). Matches found: 'healthy donor' in 'source_name' (strong_native/96.0)",non-native,"Non-Native. diagnosis=Healthy, treatment=PMA",LLM (Native Validation)
SRX10206211,unknown,0,No relevant keywords,non-native,"Non-Native. source_name=SC cells, cell type=Human peripheral blood monocyte-derived SC cells",LLM (Fallback)
SRX10206213,unknown,0,No relevant keywords,non-native,Non-Native. cell type=Human peripheral blood monocyte-derived SC cells,LLM (Fallback)
SRX10206214,unknown,0,No relevant keywords,non-native,Non-Native. source_name=SC cells,LLM (Fallback)
SRX10212065,non-native,95,"Highest weight keyword: 'stimulated' (category: strong_non_native, score: 100.0). Matches found: 'stimulated' in 'source_name' (strong_non_native/100.0); 'stimulated' in 'tissue' (strong_non_native/100.0); 'stimulated' in 'cell type' (strong_non_native/80.0)",non-native,,Keyword (Non-Native)
SRX10212066,non-native,95,"Highest weight keyword: 'stimulated' (category: strong_non_native, score: 100.0). Matches found: 'stimulated' in 'source_name' (strong_non_native/100.0); 'stimulated' in 'tissue' (strong_non_native/100.0); 'stimulated' in 'cell type' (strong_non_native/80.0)",non-native,,Keyword (Non-Native)
SRX10212067,non-native,95,"Highest weight keyword: 'stimulated' (category: strong_non_native, score: 100.0). Matches found: 'stimulated' in 'source_name' (strong_non_native/100.0); 'stimulated' in 'tissue' (strong_non_native/100.0); 'stimulated' in 'cell type' (strong_non_native/80.0)",non-native,,Keyword (Non-Native)
SRX10212068,non-native,95,"Highest weight keyword: 'stimulated' (category: strong_non_native, score: 100.0). Matches found: 'stimulated' in 'source_name' (strong_non_native/100.0); 'stimulated' in 'tissue' (strong_non_native/100.0); 'stimulated' in 'cell type' (strong_non_native/80.0)",non-native,,Keyword (Non-Native)
SRX10212069,non-native,95,"Highest weight keyword: 'stimulated' (category: strong_non_native, score: 100.0). Matches found: 'stimulated' in 'source_name' (strong_non_native/100.0); 'stimulated' in 'tissue' (strong_non_native/100.0); 'stimulated' in 'cell type' (strong_non_native/80.0)",non-native,,Keyword (Non-Native)
SRX10212070,non-native,95,"Highest weight keyword: 'stimulated' (category: strong_non_native, score: 100.0). Matches found: 'stimulated' in 'source_name' (strong_non_native/100.0); 'stimulated' in 'tissue' (strong_non_native/100.0); 'stimulated' in 'cell type' (strong_non_native/80.0)",non-native,,Keyword (Non-Native)
SRX1023790,unknown,0,No relevant keywords,non-native,Non-Native. treatment=GM-CSF (72h),LLM (Fallback)
SRX1023791,unknown,0,No relevant keywords,non-native,Non-Native. treatment=GM-CSF for 72h and additional 72h with GM-CSF + IFN-y,LLM (Fallback)
SRX1023792,unknown,0,No relevant keywords,non-native,Non-Native. treatment=GM-CSF for 72h and additional 72h with GM-CSF + IL4,LLM (Fallback)
SRX1023793,unknown,0,No relevant keywords,non-native,Non-Native. treatment=GM-CSF for 72h and additional 72h with GM-CSF + TNF-a + PGE2 + Pam3CSK4,LLM (Fallback)
SRX1023794,unknown,0,No relevant keywords,non-native,Non-Native. treatment=GM-CSF (72h),LLM (Fallback)
SRX1023795,unknown,0,No relevant keywords,non-native,Non-Native. treatment=GM-CSF for 72h and additional 72h with GM-CSF + IFN-y,LLM (Fallback)
SRX1023796,unknown,0,No relevant keywords,non-native,Non-Native. treatment=GM-CSF for 72h and additional 72h with GM-CSF + IL4,LLM (Fallback)
SRX1023797,unknown,0,No relevant keywords,non-native,Non-Native. treatment=GM-CSF for 72h and additional 72h with GM-CSF + TNF-a + PGE2 + Pam3CSK4,LLM (Fallback)
SRX1027437,unknown,0,No relevant keywords,native,Native. Cell_type=Mesenchymal stem cells | source_name=hMSC | cell type=Human Mesenchymal Stem Cells,LLM (Fallback)
SRX1027440,unknown,0,No relevant keywords,native,Native. cell type=Human Mesenchymal Stem Cells,LLM (Fallback)
SRX1027441,unknown,0,No relevant keywords,non-native,Non-Native. cell type=Human Mesenchymal Stem Cells,LLM (Fallback)
SRX1027443,unknown,0,No relevant keywords,native,Native. cell type=Human Mesenchymal Stem Cells,LLM (Fallback)
SRX1027447,unknown,0,No relevant keywords,non-native,Non-Native. Cell_type=Mesenchymal stem cells,LLM (Fallback)
SRX1027448,unknown,0,No relevant keywords,native,Native. cell type=Human Mesenchymal Stem Cells,LLM (Fallback)
SRX1027451,unknown,0,No relevant keywords,native,Native. Cell_type=Mesenchymal stem cells,LLM (Fallback)
SRX103444,native,50,"Highest weight keyword: 'untreated' (category: weak_native, score: 100.0). Matches found: 'untreated' in 'treatment' (weak_native/100.0)",native,Native. treatment=untreated,LLM (Native Validation)
SRX103445,non-native,95,"Highest weight keyword: 'treated' (category: strong_non_native, score: 82.35294117647058). Matches found: 'treated' in 'treatment' (strong_non_native/82.35294117647058)",non-native,,Keyword (Non-Native)
SRX1036365,native,50,"Highest weight keyword: 'donor' (category: weak_native, score: 100.0). Matches found: 'donor' in 'source_name' (weak_native/100.0)",native,Native. cell type=PBSC,LLM (Native Validation)
SRX1042046,unknown,0,No relevant keywords,non-native,Non-Native. antibody info=Polyclonal rabbit antibody against chicken BPT fragment (aa2775-2789),LLM (Fallback)
SRX1042048,unknown,0,No relevant keywords,native,Native. None of the above metadata indicates a non-native condition.,LLM (Fallback)
SRX1042049,unknown,0,No relevant keywords,native,Native. R3/R4 Erythroid cells,LLM (Fallback)
SRX1042050,unknown,0,No relevant keywords,native,Native. Cell_type_class=Blood | Cell_type=Erythroid Cells | source_name=R3/R4 Erythroid cells,LLM (Fallback)
SRX1046555,unknown,0,No relevant keywords,native,Native. no non-native indicators,LLM (Fallback)
SRX1046558,unknown,0,No relevant keywords,native,Native. genotype=n/a | strain=n/a,LLM (Fallback)
SRX10475435,native,50,"Highest weight keyword: 'vehicle' (category: weak_native, score: 75.0). Matches found: 'vehicle' in 'tissue' (weak_native/75.0)",native,Native. sample type=tissue | health state=DM: yes; HTN: yes,LLM (Native Validation)
SRX10475459,unknown,0,No relevant keywords,native,Native. sample_type=tissue | dev_stage=adult | age=51 year,LLM (Fallback)
SRX10476638,unknown,0,No relevant keywords,native,"Native. dev_stage=adult, age=53 year",LLM (Fallback)
SRX10476782,unknown,0,No relevant keywords,native,Native. sample_type=tissue | dev_stage=adult | age=51 year,LLM (Fallback)
SRX10476797,native,50,"Highest weight keyword: 'vehicle' (category: weak_native, score: 75.0). Matches found: 'vehicle' in 'tissue' (weak_native/75.0); 'DMSO' in 'health state' (weak_native/75.0)",native,Native. Cell_type_class=Cardiovascular | Cell_type=Left ventricle | sample type=tissue | tissue=heart left ventricle | health state=HTN: yes | dev_stage=adult | age=40 year,LLM (Native Validation)
SRX10478144,native,50,"Highest weight keyword: 'vehicle' (category: weak_native, score: 75.0). Matches found: 'vehicle' in 'tissue' (weak_native/75.0); 'DMSO' in 'health state' (weak_native/75.0)",native,Native. health state=DM: no; HTN: no; CAD: no | dev_stage=adult | age=46 year,LLM (Native Validation)
SRX1048945,unknown,0,No relevant keywords,native,Native. health status=healthy,LLM (Fallback)
SRX1048946,unknown,0,No relevant keywords,native,Native. cell type=primary cells | health status=healthy,LLM (Fallback)
SRX1048948,unknown,0,No relevant keywords,native,Native. cell type=primary cells | health status=healthy,LLM (Fallback)
SRX105186,non-native,95,"Highest weight keyword: 'neonatal' (category: strong_non_native, score: 100.0). Matches found: 'neonatal' in 'cell type' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX105187,non-native,95,"Highest weight keyword: 'neonatal' (category: strong_non_native, score: 100.0). Matches found: 'neonatal' in 'cell type' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX10634383,unknown,0,No relevant keywords,non-native,Non-Native. source_name=N/TERT2G keratinocytes,LLM (Fallback)
SRX10634384,unknown,0,No relevant keywords,non-native,Non-Native. source_name=N/TERT2G keratinocytes,LLM (Fallback)
SRX10644687,unknown,0,No relevant keywords,native,Native. Cell_type=Natural Killer T-Cells,LLM (Fallback)
SRX10697702,unknown,0,No relevant keywords,native,Native. disease state=Healthy,LLM (Fallback)
SRX107284,unknown,0,No relevant keywords,non-native,Non-Native. treatment=myoblasts transduced with lentivirus carrying DUX4,LLM (Fallback)
SRX107285,unknown,0,No relevant keywords,non-native,Non-Native. cell type=human myoblasts,LLM (Fallback)
SRX10852977,native,50,"Highest weight keyword: 'unstimulated' (category: weak_native, score: 100.0). Matches found: 'unstimulated' in 'treatment' (weak_native/100.0)",native,"Native. source_name=primary T cells, treatment=unstimulated, genotype=AAVS1-null",LLM (Native Validation)
SRX10852978,native,50,"Highest weight keyword: 'unstimulated' (category: weak_native, score: 100.0). Matches found: 'unstimulated' in 'treatment' (weak_native/100.0)",non-native,Non-Native. genotype=MED12-null,LLM (Native Validation)
SRX10852979,native,50,"Highest weight keyword: 'unstimulated' (category: weak_native, score: 100.0). Matches found: 'unstimulated' in 'treatment' (weak_native/100.0)",non-native,Non-Native. genotype=AAVS1-null,LLM (Native Validation)
SRX10852980,native,50,"Highest weight keyword: 'unstimulated' (category: weak_native, score: 100.0). Matches found: 'unstimulated' in 'treatment' (weak_native/100.0)",non-native,Non-Native. genotype=MED12-null,LLM (Native Validation)
SRX10852981,native,50,"Highest weight keyword: 'unstimulated' (category: weak_native, score: 100.0). Matches found: 'unstimulated' in 'treatment' (weak_native/100.0)",non-native,Non-Native. Cell_type=T cells | Metadata=source_name=primary T cells | treatment=unstimulated | genotype=AAVS1-null,LLM (Native Validation)
SRX10852982,native,50,"Highest weight keyword: 'unstimulated' (category: weak_native, score: 100.0). Matches found: 'unstimulated' in 'treatment' (weak_native/100.0)",non-native,Non-Native. genotype=MED12-null,LLM (Native Validation)
SRX10852983,non-native,95,"Highest weight keyword: 'stimulated' (category: strong_non_native, score: 100.0). Matches found: 'stimulated' in 'treatment' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX10852984,non-native,95,"Highest weight keyword: 'stimulated' (category: strong_non_native, score: 100.0). Matches found: 'stimulated' in 'treatment' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX10852985,non-native,95,"Highest weight keyword: 'stimulated' (category: strong_non_native, score: 100.0). Matches found: 'stimulated' in 'treatment' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
