ID,keyword_classification,keyword_confidence,keyword_reason,final_classification,llm_reason,classification_method
SRX14059359,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. treatment=treated with 100 ng/ml LPS for 4 h,LLM
SRX142514,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. cell_type=C2C12, age=immortalized, cell description=Myoblast cell line derived from thigh muscle of C3H mice after crush injury",LLM
SRX145053,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. age=immortalized, cell description=Leukemia (K562 analog)",LLM
SRX14563995,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. treatment=Anisomycin + IFNg,LLM
SRX14617697,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. cell_line=Ch12,LLM
SRX14818057,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. genotype=IFNb/IRF9 DKO, treatment=stimulated under Th1 culture conditions",LLM
SRX149201,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. cell line=pre-B cell line B3,LLM
SRX1495349,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. tissue=heart 4 days post-injury (MI),LLM
SRX15840026,skipped,0,Keyword search skipped (LLM-Only mode),native,Native. genotype=wild type,LLM
SRX15840131,skipped,0,Keyword search skipped (LLM-Only mode),native,Native. genotype=wild type,LLM
SRX17469441,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. treatment=NSD1 sh1,LLM
SRX17605394,skipped,0,Keyword search skipped (LLM-Only mode),native,"Native. genotype=Wild-type, treatment=NA",LLM
SRX188806,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. age=immortalized, cell description=B-cell lymphoma",LLM
SRX20201036,skipped,0,Keyword search skipped (LLM-Only mode),native,Native. genotype=WT,LLM
SRX204705,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. tissue=Total hepatectomized liver,LLM
SRX20826938,skipped,0,Keyword search skipped (LLM-Only mode),native,"Native. genotype=BL/6Jax, source_name=Liver (P56), tissue=Liver (P56)",LLM
SRX20969410,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. donor genotype=CD45.2(+) Brd9fl/fl, recipient genotype=CD45.1(+) CD45.2(-), timing of preparation=5 months after pIpC injection",LLM
SRX2162110,skipped,0,Keyword search skipped (LLM-Only mode),native,"Native. genotype/variation=WT, cell type=isolated adult ventricular cardiomyocytes, strain background=C57BL/6, injected with=Not injected",LLM
SRX21711865,skipped,0,Keyword search skipped (LLM-Only mode),native,"Native. treatment=WT, cell type=BMDM (Bone Marrow-Derived Macrophages) which is a primary cell line and 'stimulation=0hr' implies a resting state",LLM
SRX22512363,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. genotype=Setdb1-KO, age=Embryonic day 15.5",LLM
SRX2424023,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. age=0 day, dev stage=postnatal",LLM
SRX2500398,skipped,0,Keyword search skipped (LLM-Only mode),native,"Native. developmental stage=P7, Cell_type_class=Neural, source_name=Cerebellar granule neuron progenitor",LLM
SRX2647474,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. genotype=Tbx21-/-,LLM
SRX2647492,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. genotype=WT, strain=C57BL/6, Cell_type=CD4+ T cells",LLM
SRX2741794,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. tissue=Phenylhydrazine treated spleen,LLM
SRX319873,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. treatment=Kdo2 Lipid A (KLA) 6h,LLM
SRX319874,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. treatment=Kdo2 Lipid A (KLA) 12h,LLM
SRX3331742,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. genotype/variation=wild type, Cell_type_class=Neural, Cell_type=Prefrontal Cortex",LLM
SRX341761,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. genotype=MLL3-/-, age=E18.5 embryos, cell type=MyoD-induced immortalized brown preadipocytes",LLM
SRX3582922,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. treatment=12 wk High Fat Diet,LLM
SRX3601924,skipped,0,Keyword search skipped (LLM-Only mode),native,"Native. genotype/variation=WT, cell type=Primary BMDM",LLM
SRX3858835,skipped,0,Keyword search skipped (LLM-Only mode),native,"Native. genotype=Control, age=Postnatal day 0",LLM
SRX392764,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. cell type=haftl derived C10 cells, time after induction=3 hours",LLM
SRX4178770,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. treatment=IFNg,LLM
SRX4325335,skipped,0,Keyword search skipped (LLM-Only mode),native,"Native. strain=C3H/HeN, Cell_type_class=Liver, Cell_type=Liver",LLM
SRX4348502,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. genotype=IRF9WT, condition=IFNaIL2",LLM
SRX4895097,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. cell type=lymphoma cell line, genotype/variation=Med14Nsmash, treatment=APR60h",LLM
SRX5689484,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. genotype/variation=Foxp3Thy1.1/Rosa-Cas9,LLM
SRX6095535,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. genotype=M1-IKO, treatment=10 ng/g bw 1,25(OH)2D3",LLM
SRX6417441,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. genotype=WT, treatment=NR (~400 mg/kg)",LLM
SRX661408,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. genotype/variation=GRdim, strain=back-crossed to the BALB/c",LLM
SRX6924490,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. genotype/variation=tetYAP,LLM
SRX7368531,skipped,0,Keyword search skipped (LLM-Only mode),native,"Native. genotype=Wild type, cell_type=Primary cells, stimulation=anti-CD40/IL4 but Wild-type and primary cells indicators outweigh stimulation for native classification",LLM
SRX7368548,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. genotype=OBF1KO, Metadata=ChIP OBF1KO LPS",LLM
SRX745826,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. treatment=Dexamethasone and GW7647 4 hrs,LLM
SRX7726481,skipped,0,Keyword search skipped (LLM-Only mode),native,"Native. culture condition=ex vivo, source_name=Tbet_NK_WT_exvivo, strain=C57BL/6",LLM
SRX7902429,skipped,0,Keyword search skipped (LLM-Only mode),native,"Native. genotype=wild type, age=Postnatal day 7, strain=C57BL/6J",LLM
SRX8241996,skipped,0,Keyword search skipped (LLM-Only mode),native,"Native. genotype=Wild type, cell isolation=Primary isolated cells",LLM
SRX8725650,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. cell line=Hepa-1c1c7, treatment=1 µM chromium",LLM
SRX8994289,skipped,0,Keyword search skipped (LLM-Only mode),native,"Native. genotype/variation=WT, cells=Mouse splenic B cells-resting",LLM
SRX9311847,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. treatment=IL-4 24h,LLM
SRX9311895,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. treatment=IL-4 24h,LLM
SRX9311913,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. strain=LyzM-Cre Egr2 fl/fl, indicating a genetically modified specimen",LLM
SRX9344868,skipped,0,Keyword search skipped (LLM-Only mode),non-native,Non-Native. agent=LPS,LLM
SRX9432511,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. cell line=Raw264.7, treatment=Ibet only",LLM
SRX978687,skipped,0,Keyword search skipped (LLM-Only mode),non-native,"Non-Native. cell=immortalized brown adipocytes (iBATs), treatment=isoproterenol (1 µM, 2 hr)",LLM
